TIME,GEO,GEO_LABEL,ISCED11,ISCED11_LABEL,SEX,AGE,AGE_LABEL,UNIT,Value,Flag and Footnotes,has_value
2009,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.4,,True
2009,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,215.0,,True
2009,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,31.6,,True
2009,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.3,,True
2009,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,18.3,,True
2009,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,30.1,,True
2009,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.8,,True
2009,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,174.5,,True
2009,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,54.0,,True
2009,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,6.5,,True
2009,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,36.8,,True
2009,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,16.7,,True
2009,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.4,,True
2009,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,53.1,,True
2009,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,13.0,,True
2009,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.1,,True
2009,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,0.7,,True
2009,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,5.4,,True
2009,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.4,,True
2009,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,12.6,,True
2009,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,15.9,,True
2009,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.5,,True
2009,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,50.8,,True
2009,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,27.9,,True
2009,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.2,,True
2009,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,574.1,,True
2009,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,24.5,,True
2009,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.9,,True
2009,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,242.9,,True
2009,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,81.5,,True
2009,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,26.4,,True
2009,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,691.9,,True
2009,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.7,,True
2009,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.9,,True
2010,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,197.3,,True
2010,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,48.6,,True
2010,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.1,,True
2010,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,161.5,b,True
2010,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,46.1,b,True
2010,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.8,b,True
2010,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,156.8,,True
2010,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,41.0,,True
2010,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.0,,True
2010,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,41.7,,True
2010,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,18.7,,True
2010,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.5,,True
2010,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1331.1,b,True
2010,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,46.8,b,True
2010,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.3,b,True
2010,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,51.2,,True
2010,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,45.2,,True
2010,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,7.7,,True
2010,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,154.4,,True
2010,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,47.3,,True
2010,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,7.0,,True
2010,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,284.6,,True
2010,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,44.6,,True
2010,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.8,,True
2010,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1697.2,,True
2010,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,36.6,,True
2010,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,7.3,,True
2010,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1114.8,,True
2010,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,41.4,,True
2010,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.9,,True
2010,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,125.0,,True
2010,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,56.3,,True
2010,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,6.7,,True
2010,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,984.2,,True
2010,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,48.0,,True
2010,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.1,,True
2010,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,5.3,,True
2010,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,20.3,,True
2010,CY,Cyprus,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2010,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,92.4,,True
2010,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,45.1,,True
2010,LV,Latvia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,8.9,,True
2010,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,112.5,,True
2010,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,41.7,,True
2010,LT,Lithuania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,7.5,,True
2010,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,2.9,,True
2010,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,29.3,,True
2010,LU,Luxembourg,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2010,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,229.5,,True
2010,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,48.9,,True
2010,HU,Hungary,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.5,,True
2010,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,7.1,b,True
2010,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,59.5,b,True
2010,MT,Malta,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.1,b,True
2010,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,115.7,,True
2010,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,26.7,,True
2010,NL,Netherlands,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2010,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,51.7,,True
2010,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,25.5,,True
2010,AT,Austria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.2,,True
2010,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,512.2,b,True
2010,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,31.1,b,True
2010,PL,Poland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.0,b,True
2010,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,306.4,,True
2010,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,52.0,,True
2010,PT,Portugal,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,5.9,,True
2010,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,225.2,b,True
2010,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,34.6,b,True
2010,RO,Romania,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.5,b,True
2010,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,32.6,,True
2010,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,43.3,,True
2010,SI,Slovenia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.2,,True
2010,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,248.9,,True
2010,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,64.0,,True
2010,SK,Slovakia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,9.2,,True
2010,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,53.3,,True
2010,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,23.8,,True
2010,FI,Finland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.0,,True
2010,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,76.8,,True
2010,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,18.1,,True
2010,SE,Sweden,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.6,,True
2010,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,2.3,,True
2010,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,17.0,,True
2010,IS,Iceland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.3,,True
2010,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,18.1,,True
2010,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,20.0,,True
2010,NO,Norway,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,0.7,,True
2010,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,70.1,b,True
2010,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,33.1,b,True
2010,CH,Switzerland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.6,b,True
2010,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,790.4,,True
2010,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,32.4,,True
2010,UK,United Kingdom,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.6,,True
2010,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,249.2,,True
2010,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,83.1,,True
2010,MK,North Macedonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,26.8,,True
2010,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,385.9,,True
2010,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,68.1,,True
2010,RS,Serbia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,13.6,,True
2010,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,701.9,,True
2010,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,26.1,,True
2010,TR,Turkey,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.8,,True
2011,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,167.4,b,True
2011,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,48.3,b,True
2011,BE,Belgium,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,3.5,b,True
2011,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,208.8,b,True
2011,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,55.7,b,True
2011,BG,Bulgaria,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,6.3,b,True
2011,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,141.9,b,True
2011,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,40.6,b,True
2011,CZ,Czechia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.8,b,True
2011,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,50.9,,True
2011,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,22.8,,True
2011,DK,Denmark,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,1.8,,True
2011,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1137.9,b,True
2011,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,47.6,b,True
2011,DE,Germany (until 1990 former territory of the FRG),TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,2.8,b,True
2011,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,48.1,,True
2011,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,57.3,,True
2011,EE,Estonia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,7.2,,True
2011,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,194.4,,True
2011,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,56.8,,True
2011,IE,Ireland,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,8.9,,True
2011,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,434.0,,True
2011,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,49.3,,True
2011,EL,Greece,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,8.9,,True
2011,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,2083.5,,True
2011,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,41.6,,True
2011,ES,Spain,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,8.9,,True
2011,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1151.1,,True
2011,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,43.0,,True
2011,FR,France,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,4.0,,True
2011,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,157.8,,True
2011,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of unemployment,61.4,,True
2011,HR,Croatia,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Percentage of population in the labour force,8.6,,True
2011,IT,Italy,TOTAL,All ISCED 2011 levels ,Total,Y15-64,From 15 to 64 years,Thousand,1057.1,,True
